Time_Index,QL_CO,NSW_CO,QL_GA,QL_BI,QL_DI,NSW_GA,NSW_BI,NSW_DI,VIC_CO,VIC_GA,VIC_BI,VIC_DI,SA_GA,SA_DI,SA_BI,TAS_GA,TAS_DI,TAS_BI,None
1569,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1570,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1571,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1572,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1573,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1574,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1575,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1576,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1577,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1578,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1579,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1580,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1581,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1582,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1583,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1584,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1585,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1586,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1587,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1588,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1589,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1590,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1591,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1592,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1593,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1594,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1595,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1596,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1597,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1598,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1599,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1600,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1601,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1602,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1603,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1604,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1605,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1606,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1607,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1608,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1609,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1610,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1611,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1612,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1613,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1614,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1615,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1616,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1617,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1618,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1619,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1620,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1621,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1622,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1623,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1624,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1625,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1626,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1627,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1628,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1629,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1630,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1631,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1632,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1633,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1634,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1635,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1636,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1637,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1638,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1639,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1640,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1641,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1642,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1643,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1644,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1645,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1646,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1647,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1648,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1649,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1650,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1651,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1652,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1653,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1654,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1655,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1656,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1657,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1658,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1659,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1660,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1661,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1662,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1663,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1664,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1665,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1666,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1667,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1668,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1669,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1670,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1671,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1672,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1673,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1674,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1675,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1676,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1677,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1678,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1679,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1680,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1681,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1682,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1683,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1684,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1685,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1686,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1687,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1688,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1689,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1690,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1691,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1692,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1693,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1694,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1695,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1696,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1697,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1698,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1699,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1700,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1701,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1702,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1703,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1704,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1705,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1706,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1707,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1708,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1709,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1710,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1711,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1712,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1713,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1714,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1715,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1716,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1717,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1718,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1719,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1720,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1721,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1722,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1723,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1724,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1725,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1726,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1727,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1728,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1729,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1730,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1731,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1732,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1733,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1734,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1735,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1736,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1737,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1738,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1739,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1740,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1741,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1742,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
1743,2.3,2.8,10.51,0.66,51.0,11.24,0.66,51.0,0.8,10.43,0.66,51.0,10.86,51.0,0.66,11.83,51.0,0.66,0.0
