Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
,,,,,,,109,805.946603,1073.616322,1277.183747,0.0,665.76524,3807.41391,330.58394,2786.880425,1080.884762,1310.611131
,,,,,,,110,856.811327,1076.082087,1447.617799,0.0,674.932367,3870.786755,355.716145,2890.259585,1256.532582,1268.263294
,,,,,,,111,972.949136,1081.621107,1837.575607,53.539698,715.521514,4139.767071,429.732483,3209.340359,1374.805374,1320.752011
,,,,,,,112,1173.004766,1091.21938,2508.797539,234.768629,819.742939,4825.218855,603.06066,3917.340009,1566.810584,1373.557986
,,,,,,,113,1472.615766,1105.673149,3513.339526,463.888629,967.163504,5790.386206,834.116998,5051.451606,1783.021372,1441.945853
,,,,,,,114,1681.505028,1115.897212,4212.396328,627.944534,1123.82237,6803.201954,1038.478134,6005.966344,2030.491729,1518.092863
,,,,,,,115,1737.9967,1118.894604,4399.373075,645.657777,1147.803059,6957.043654,1065.924623,6156.807842,2141.526756,1512.965911
,,,,,,,116,1705.126581,1117.114749,4290.898916,617.984233,1109.945878,6714.227683,1022.746196,5928.929012,2087.564652,1466.340683
,,,,,,,117,1660.225632,1114.683447,4142.721792,595.455436,1079.126667,6516.553289,987.595015,5659.513465,1991.547158,1420.157945
,,,,,,,118,1596.355307,1111.224989,3931.944641,567.668778,1041.114747,6272.744832,944.240103,5357.571574,1853.482954,1369.596117
,,,,,,,119,1544.883855,1108.437906,3762.084965,550.753009,1017.974113,6124.320814,917.846801,5081.307507,1683.942562,1296.287502
,,,,,,,120,1442.856646,1102.913325,3425.387751,539.170053,1002.128725,6022.688475,899.774163,5217.316898,1772.963584,1233.781999
,,,,,,,121,1349.45919,1097.856028,3117.096258,503.926356,953.915516,5713.452306,844.785237,4775.280455,1642.240834,1187.995596
,,,,,,,122,1356.550819,1098.240026,3140.499011,468.581413,905.563936,5403.324938,789.637195,4455.471376,1442.641186,1169.173529
,,,,,,,123,1373.518921,1099.158817,3196.494273,420.490352,839.775775,4981.359237,714.601633,4188.625169,1366.090486,1169.520992
,,,,,,,124,1388.260096,1099.957024,3245.140655,399.473574,811.025003,4796.951552,681.809543,4062.960367,1332.432746,1170.999957
,,,,,,,125,1364.954883,1098.69509,3168.233752,395.642486,805.784109,4763.336378,675.831955,4015.716931,1309.046064,1174.91192
,,,,,,,126,1372.551329,1099.106424,3193.301859,421.730636,841.472477,4992.241776,716.536788,4181.562044,1336.539745,1203.261306
,,,,,,,127,1391.686784,1100.375744,3254.363084,471.23198,915.042655,5463.430113,798.230258,4541.202253,1428.425626,1260.368013
,,,,,,,128,1307.860814,1097.207455,2965.47994,355.733906,904.467058,5378.183096,730.298829,4985.138535,1511.819081,1361.750129
,,,,,,,129,1153.422032,1090.274027,2443.051296,196.78457,834.445605,4911.650669,594.567537,5265.305261,1509.135254,1423.499157
,,,,,,,130,985.319944,1082.63274,1875.187323,56.297095,742.874041,4312.424833,451.994894,4940.73252,1092.852057,1467.37935
,,,,,,,131,905.456732,1079.115384,1604.357816,0.0,659.827785,3771.731358,331.500607,4086.60588,1036.97093,1467.440228
,,,,,,,132,944.134223,1081.459236,1729.661417,0.0,619.720614,3513.094674,281.299793,4329.82454,1036.02209,1421.604638
,,,,,,,133,923.601848,1079.655915,1668.177172,0.0,628.040683,3571.165234,305.885475,4318.954706,1238.000906,1338.621158
,,,,,,,134,898.561799,1078.067478,1587.671888,0.0,645.718683,3689.97814,343.456082,3966.462565,792.015185,1308.582524
,,,,,,,135,892.60723,1077.074725,1574.10657,114.232685,710.600909,4118.599308,457.451052,4037.271474,704.051276,1308.169426
,,,,,,,136,1079.834807,1086.134871,2201.596581,259.107325,796.677064,4683.935792,598.112872,4690.553153,1045.790635,1342.478576
,,,,,,,137,1390.651874,1101.204952,3243.032132,434.64769,913.635672,5448.659941,778.19249,5486.447731,1457.288292,1418.661516
,,,,,,,138,1600.273282,1111.492883,3944.285793,558.304333,1028.640865,6192.701212,929.886547,6220.072105,1917.681079,1537.340938
,,,,,,,139,1649.657108,1114.111181,4107.751516,568.848726,1042.728775,6283.100837,946.082276,6351.713594,2231.973685,1531.347695
,,,,,,,140,1609.846711,1111.955523,3976.376585,543.547504,1008.116916,6061.100241,906.605293,6086.158544,2154.639597,1487.439234
,,,,,,,141,1569.0617,1109.747091,3841.785383,521.981101,978.614257,5871.870089,872.955678,5847.905218,2072.494913,1455.473328
,,,,,,,142,1508.358562,1106.46013,3641.464598,508.491451,960.160529,5753.507825,851.908058,5627.244303,1976.380906,1408.302768
,,,,,,,143,1476.106056,1104.713718,3535.031227,497.412352,945.004414,5656.296434,834.62156,5354.868188,1826.402729,1340.57497
,,,,,,,144,1390.566739,1100.081924,3252.751296,485.313847,928.453761,5550.140459,815.7445,5464.514909,1932.395417,1284.619802
,,,,,,,145,1362.505017,1098.562435,3160.217035,455.627885,887.844557,5289.646755,769.417994,5088.244756,1777.480121,1247.592786
,,,,,,,146,1354.962463,1098.15402,3135.32641,427.171548,848.916484,5039.963117,725.018513,4723.999445,1589.215214,1224.866322
,,,,,,,147,1351.194462,1097.949989,3122.892142,391.755031,800.466934,4729.208965,669.759291,4386.726136,1499.585292,1192.437738
,,,,,,,148,1343.476201,1097.53206,3097.421887,377.988544,781.634476,4608.418017,648.279877,4285.926116,1419.155133,1185.465217
,,,,,,,149,1353.738984,1098.087771,3131.290182,378.396772,782.192933,4611.999863,648.916798,4229.426541,1363.496446,1188.19854
,,,,,,,150,1363.505789,1098.616625,3163.521237,396.907047,807.514863,4774.414017,677.797755,4309.571891,1363.801792,1204.010956
,,,,,,,151,1353.249386,1098.332205,3127.253305,429.408332,860.105068,5110.765889,734.69907,4640.939591,1416.509474,1295.902379
,,,,,,,152,1126.313453,1087.911785,2361.667432,335.331198,855.779915,5068.329533,682.632094,4622.268741,1443.839092,1381.246085
,,,,,,,153,937.183674,1079.339363,1722.622632,255.247244,851.718728,5029.81705,638.020806,4035.131474,1341.916356,1450.047587
,,,,,,,154,879.309187,1077.346539,1521.355685,46.888295,743.359723,4313.930602,447.476317,3391.844615,1170.396844,1465.402275
,,,,,,,155,854.451568,1076.737399,1432.647926,0.0,671.501114,3844.350823,337.674727,2793.616737,960.787764,1434.460551
,,,,,,,156,842.886612,1076.387093,1391.98367,0.0,626.698765,3553.309444,274.771136,2645.961779,718.672084,1383.136634
,,,,,,,157,851.18687,1076.581269,1421.656005,0.0,621.105682,3521.431391,281.208658,3159.639159,554.088693,1319.85795
,,,,,,,158,872.476497,1077.359289,1495.30006,0.0,625.996887,3556.268623,297.902292,3867.036713,698.276133,1324.737526
,,,,,,,159,920.728591,1079.123203,1662.185241,8.517035,665.517193,3817.645633,368.300166,3844.718785,913.433218,1364.76383
,,,,,,,160,1034.706368,1083.973123,2050.233269,170.042695,769.921814,4501.066174,531.552991,4712.503349,1050.417706,1422.285173
,,,,,,,161,1351.388041,1099.281972,3111.728209,423.90957,945.019169,5644.480848,796.516752,5460.942052,1298.504822,1498.809199
,,,,,,,162,1627.73932,1112.97985,4035.01341,647.827463,1151.021513,6977.626918,1069.490306,6180.838815,1774.269819,1604.534376
,,,,,,,163,1702.115499,1116.951705,4280.956063,685.154636,1201.835592,7303.576348,1127.540784,6381.767392,2082.698916,1611.329011
,,,,,,,164,1661.383769,1114.746158,4146.538085,662.846554,1171.318284,7107.839268,1092.734262,6103.661093,2030.576702,1555.398633
,,,,,,,165,1613.515056,1112.154157,3988.567474,639.192275,1138.959389,6900.290309,1055.827318,5789.221355,1977.210741,1504.011196
,,,,,,,166,1540.101896,1108.178972,3746.298762,591.192371,1073.295847,6479.126224,980.934704,5419.319586,1858.401924,1420.436044
,,,,,,,167,1495.155591,1105.745214,3597.972809,547.057013,1012.918975,6091.870705,912.071811,5058.573948,1691.517088,1339.15368
,,,,,,,168,1404.868977,1100.856364,3300.020774,512.831906,966.099264,5791.570362,858.671527,5164.39821,1792.843932,1264.836705
,,,,,,,169,1374.6094,1099.217864,3200.185756,455.449265,887.600016,5288.083542,769.140934,4796.276628,1620.225739,1252.463119
,,,,,,,170,1374.878407,1099.232431,3201.073822,431.575476,854.940846,5078.608249,731.891378,4495.497683,1442.619975,1231.583555
,,,,,,,171,1380.082312,1099.514212,3218.247532,396.978319,807.612185,4775.043138,677.910479,4245.58713,1349.793748,1216.388965
,,,,,,,172,1365.022036,1098.698727,3168.547747,381.115142,785.911475,4635.855172,653.159631,4167.331956,1274.878444,1190.820617
,,,,,,,173,1373.640461,1099.165398,3196.989711,396.464213,806.908897,4770.532148,677.108301,4259.436224,1264.983489,1265.927274
,,,,,,,174,1428.967556,1102.161256,3379.573932,455.882812,888.193113,5291.887419,769.817311,4801.107865,1316.913687,1342.991152
,,,,,,,175,1524.578944,1108.028759,3688.936262,556.408253,1037.498669,6248.137618,935.641203,5884.660537,1532.558408,1518.880626
,,,,,,,176,1331.743691,1099.535939,3035.163237,504.311145,1060.830324,6386.609529,926.401176,5998.665706,1665.179662,1501.076057
,,,,,,,177,1039.339987,1085.359175,2055.416158,404.830692,1005.177501,6020.150268,832.443102,5162.900349,1296.399369,1553.055832
,,,,,,,178,945.450461,1081.413717,1735.303138,335.417404,967.321079,5770.593824,767.626266,4255.282098,834.513198,1456.519901
,,,,,,,179,917.718062,1080.545964,1638.042293,276.66611,930.631848,5530.108996,709.225856,3904.427673,430.316171,1375.692551
,,,,,,,180,933.38845,1081.545003,1688.368611,235.061446,895.281065,5300.82206,660.734152,3489.031235,182.656798,1320.199268
,,,,,,,181,880.014202,1078.185179,1516.521348,259.977643,900.921614,5340.361123,677.947295,3658.359463,166.127431,1304.292305
,,,,,,,182,882.119953,1077.745025,1528.499071,270.293173,897.382852,5319.748787,680.600124,3625.86722,271.055629,1291.190015
,,,,,,,183,959.752984,1081.056239,1792.714091,335.311504,934.127292,5561.594127,742.29163,3766.084775,371.916378,1312.346103
,,,,,,,184,1167.808115,1091.06934,2490.498907,453.777194,1015.273308,6091.62278,865.507405,4262.781204,654.508636,1362.161042
,,,,,,,185,1483.882948,1106.438426,3549.160509,598.362465,1137.69902,6885.762998,1033.702217,5281.506826,1217.517291,1465.813945
,,,,,,,186,1710.60795,1117.487047,4308.337985,755.809144,1299.521072,7930.014699,1238.568275,6629.824611,1654.812159,1619.732321
,,,,,,,187,1774.481718,1120.8702,4519.8019,773.527752,1322.729114,8078.99227,1265.428929,7076.435516,2099.704449,1667.564683
,,,,,,,188,1726.253733,1118.258745,4360.644823,732.078179,1266.026395,7715.302224,1200.75644,6892.826511,2110.939709,1626.368524
,,,,,,,189,1674.339837,1115.447705,4189.32373,684.164463,1200.480773,7294.894023,1125.998161,6562.456174,2036.409378,1583.075533
,,,,,,,190,1588.124372,1110.779299,3904.804652,625.44002,1120.146155,6779.629501,1034.372235,6126.063178,1897.248541,1489.868467
,,,,,,,191,1526.901212,1107.46418,3702.76272,582.341605,1061.187829,6401.472108,967.12713,5586.754838,1719.426257,1384.245419
,,,,,,,192,1419.289122,1101.637187,3347.633096,554.828829,1023.550547,6160.067393,924.1998,5641.453841,1772.790601,1299.430873
,,,,,,,193,1369.098483,1098.919458,3182.030592,524.7981,982.468785,5896.56819,877.343271,5290.373241,1671.764899,1259.00334
,,,,,,,194,1363.906673,1098.638332,3164.897304,491.985568,937.581475,5608.661955,826.146899,4913.887797,1514.910113,1246.491436
,,,,,,,195,1385.207395,1099.791726,3235.192748,443.83411,871.710624,5186.167733,751.017675,4641.280534,1391.197514,1240.300828
,,,,,,,196,1352.455983,1098.018298,3127.109754,421.107599,840.62092,4986.758996,715.55819,4590.027476,1333.378623,1239.304563
,,,,,,,197,1355.131037,1098.163148,3135.938235,428.425472,850.631722,5050.96798,726.976016,4671.467079,1325.953592,1266.443484
,,,,,,,198,1399.107042,1100.544366,3281.064057,496.584035,943.872152,5649.010006,833.321676,5231.765414,1404.520008,1350.785457
,,,,,,,199,1546.784625,1108.971323,3764.575065,605.304841,1108.472003,6702.874819,1015.042055,6284.755025,1628.084326,1544.196278
