Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
,,,,,,,140,2245.749016,1190.205078,4710.512555,770.326048,1444.76184,7998.493259,1251.31256,7979.304444,2587.378167,1527.15346
,,,,,,,141,2227.124087,1189.174639,4644.221406,748.202525,1416.799958,7806.39295,1217.936436,7648.11493,2494.990246,1470.658851
,,,,,,,142,2161.363899,1185.536402,4410.460334,713.56328,1373.018664,7505.614242,1165.678264,7156.495449,2395.940923,1451.486951
,,,,,,,143,2073.285172,1180.663374,4097.435166,695.306839,1349.943919,7347.090188,1138.135835,6841.265782,2233.914664,1378.569375
,,,,,,,144,2030.42593,1178.292151,3945.156819,676.085982,1325.64974,7180.1899,1109.138146,7176.355001,2392.682535,1287.278292
,,,,,,,145,1956.064245,1174.17803,3679.910519,641.542956,1281.985357,6880.22703,1057.022215,6570.581557,2167.604943,1242.769389
,,,,,,,146,1869.607362,1169.394731,3372.809991,594.190568,1222.134605,6469.053493,985.583832,5990.00891,1923.47255,1217.246501
,,,,,,,147,1835.689894,1167.51822,3252.407409,534.733785,1146.984647,5952.77452,895.884145,5544.254409,1738.050999,1194.017915
,,,,,,,148,1832.633611,1167.349128,3241.653431,498.145116,1100.738345,5635.06407,840.684317,5366.417498,1662.550655,1204.779781
,,,,,,,149,1837.01731,1167.59166,3257.306693,486.709759,1086.28415,5535.765496,823.431977,5281.257931,1619.362037,1202.978923
,,,,,,,150,1854.685191,1168.56915,3320.077631,505.089401,1109.514529,5695.358981,851.160221,5324.85739,1630.534627,1221.429486
,,,,,,,151,1905.33766,1171.492683,3502.7077,554.305683,1174.983736,6143.454083,927.633221,5678.887631,1712.542405,1272.566053
,,,,,,,152,1630.906838,1159.322599,2596.835242,459.227046,1176.500925,6091.335082,867.095001,6007.239283,1817.154243,1372.851583
,,,,,,,153,1357.950618,1146.904774,1688.560276,274.430778,1114.642641,5578.117954,705.281902,6168.630829,1844.668343,1455.75826
,,,,,,,154,1107.946394,1135.038259,845.323485,90.458569,1011.042821,4800.122641,515.565816,6360.700987,1910.992147,1480.121359
,,,,,,,155,1020.847896,1131.330697,559.61439,0,890.630045,4146.736213,375.961404,5991.179773,1630.50878,1410.754631
,,,,,,,156,979.322825,1128.889555,406.238327,0,818.575238,3866.263218,327.887303,5948.638686,1337.62337,1340.193396
,,,,,,,157,1024.398871,1130.939517,558.646387,0,800.935013,3757.558006,315.652148,5604.580812,1154.669594,1271.869167
,,,,,,,158,1102.653966,1134.027137,810.100525,0,828.344808,3782.034151,333.56996,5613.041828,1260.908834,1209.173346
,,,,,,,159,1282.586556,1142.604748,1417.792931,67.313468,919.040297,4200.685292,437.894423,5677.091426,1249.470605,1255.042477
